VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RateCodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,year,is_covid_rel
2,2015-02-08 03:40:31,2015-02-08 03:46:40,1.0,0.9,140,79,1.0,N,cash,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2015,False
1,2015-02-01 10:53:02,2015-02-01 10:58:11,1.0,1.3,151,41,1.0,N,credit_card,6.5,0.0,0.5,1.0,0.0,0.3,8.3,2015,False
1,2015-03-07 11:41:11,2015-03-07 11:49:28,4.0,1.0,142,163,1.0,N,credit_card,7.0,0.0,0.5,2.0,0.0,0.3,9.8,2015,False
1,2015-03-09 17:23:58,2015-03-09 17:35:27,1.0,2.6,142,75,1.0,N,cash,10.5,1.0,0.5,0.0,0.0,0.3,12.3,2015,False
1,2015-03-08 09:39:00,2015-03-08 09:47:26,1.0,3.4,262,74,1.0,N,credit_card,12.0,0.0,0.5,2.55,0.0,0.3,15.35,2015,False
2,2015-03-17 12:33:24,2015-03-17 12:46:08,1.0,1.08,249,79,1.0,N,credit_card,9.5,0.0,0.5,1.0,0.0,0.3,11.3,2015,False
1,2015-03-26 11:33:14,2015-03-26 11:41:36,1.0,1.9,236,239,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2015,False
1,2015-03-30 15:01:00,2015-03-30 15:18:49,1.0,2.2,238,141,1.0,N,credit_card,12.5,0.0,0.5,2.66,0.0,0.3,15.96,2015,False
2,2015-03-19 15:26:05,2015-03-19 15:30:00,1.0,1.02,48,68,1.0,N,credit_card,5.5,0.0,0.5,1.26,0.0,0.3,7.56,2015,False
1,2015-03-22 17:18:15,2015-03-22 17:45:10,1.0,5.5,236,249,1.0,N,credit_card,22.0,0.0,0.5,4.55,0.0,0.3,27.35,2015,False
2,2015-03-24 02:13:32,2015-03-24 02:34:48,5.0,10.91,170,190,1.0,N,credit_card,31.5,0.5,0.5,11.5,5.54,0.3,49.84,2015,False
2,2015-03-14 02:19:05,2015-03-14 02:25:03,1.0,0.86,79,113,1.0,N,credit_card,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2015,False
2,2015-04-02 21:47:17,2015-04-02 21:55:09,5.0,1.74,142,236,1.0,N,cash,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2015,False
2,2015-04-05 13:25:58,2015-04-05 13:35:51,1.0,1.7,237,164,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2015,False
2,2015-04-06 10:09:23,2015-04-06 10:18:39,1.0,1.84,142,161,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2015,False
1,2015-04-26 09:06:29,2015-04-26 09:20:14,2.0,5.1,164,261,1.0,N,cash,17.5,0.0,0.5,0.0,0.0,0.3,18.3,2015,False
2,2015-04-25 15:11:39,2015-04-25 15:25:09,5.0,1.9,231,4,1.0,N,credit_card,10.5,0.0,0.5,2.26,0.0,0.3,13.56,2015,False
2,2015-04-04 19:57:40,2015-04-04 20:04:27,1.0,1.51,143,237,1.0,N,credit_card,7.0,0.0,0.5,1.0,0.0,0.3,8.8,2015,False
1,2015-04-17 18:09:53,2015-04-17 18:14:11,1.0,0.8,137,107,1.0,N,cash,5.0,1.0,0.5,0.0,0.0,0.3,6.8,2015,False
1,2015-04-07 08:15:32,2015-04-07 08:32:25,1.0,5.0,164,88,1.0,N,cash,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2015,False
1,2015-04-24 20:41:44,2015-04-24 20:52:22,1.0,1.5,230,164,1.0,N,cash,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2015,False
1,2015-04-19 18:51:57,2015-04-19 19:11:43,1.0,4.5,181,255,1.0,N,credit_card,18.5,0.0,0.5,1.0,0.0,0.3,20.3,2015,False
2,2015-05-13 18:40:57,2015-05-13 18:54:51,2.0,1.45,233,164,1.0,N,cash,10.0,1.0,0.5,0.0,0.0,0.3,11.8,2015,False
2,2015-05-04 19:39:46,2015-05-04 19:46:24,1.0,1.53,161,234,1.0,N,credit_card,7.0,1.0,0.5,1.76,0.0,0.3,10.56,2015,False
1,2015-05-09 00:32:22,2015-05-09 01:00:12,1.0,3.9,43,7,1.0,N,cash,19.5,0.5,0.5,0.0,0.0,0.3,20.8,2015,False
1,2015-05-20 12:42:08,2015-05-20 12:52:40,1.0,0.8,162,230,1.0,N,cash,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2015,False
2,2015-05-01 23:06:23,2015-05-01 23:17:56,2.0,2.69,48,113,1.0,N,credit_card,11.0,0.5,0.5,2.46,0.0,0.3,14.76,2015,False
2,2015-05-19 14:26:51,2015-05-19 14:58:45,5.0,3.46,211,246,1.0,N,credit_card,20.0,0.0,0.5,4.2,0.0,0.3,25.0,2015,False
2,2015-05-16 21:34:21,2015-05-16 21:35:35,1.0,0.02,164,164,1.0,N,cash,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2015,False
1,2015-05-30 14:58:20,2015-05-30 15:50:52,1.0,12.6,138,48,1.0,N,credit_card,44.5,0.0,0.5,10.0,5.54,0.3,60.84,2015,False
2,2015-05-05 20:14:59,2015-05-05 20:22:07,1.0,1.07,68,170,1.0,N,credit_card,6.5,0.5,0.5,1.56,0.0,0.3,9.36,2015,False
2,2015-05-20 14:52:43,2015-05-20 14:58:37,6.0,1.4,239,24,1.0,N,credit_card,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2015,False
2,2015-06-07 14:19:31,2015-06-07 14:39:39,1.0,2.04,186,229,1.0,N,credit_card,13.5,0.0,0.5,2.86,0.0,0.3,17.16,2015,False
1,2015-06-27 16:57:17,2015-06-27 17:10:02,2.0,2.8,230,236,1.0,N,cash,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2015,False
2,2015-06-26 09:20:13,2015-06-26 09:40:52,1.0,2.1,79,246,1.0,N,credit_card,14.0,0.0,0.5,1.0,0.0,0.3,15.8,2015,False
1,2015-06-15 17:12:26,2015-06-15 17:23:24,4.0,2.1,211,68,1.0,N,credit_card,9.5,1.0,0.5,2.25,0.0,0.3,13.55,2015,False
1,2015-06-04 09:15:08,2015-06-04 09:30:42,1.0,2.5,229,75,1.0,N,credit_card,12.0,0.0,0.5,2.2,0.0,0.3,15.0,2015,False
1,2015-06-11 10:29:44,2015-06-11 10:34:26,1.0,0.4,107,234,1.0,N,credit_card,5.0,0.0,0.5,1.45,0.0,0.3,7.25,2015,False
2,2015-06-27 22:57:40,2015-06-27 23:11:12,2.0,2.17,48,170,1.0,N,credit_card,10.5,0.5,0.5,2.36,0.0,0.3,14.16,2015,False
1,2015-06-02 21:48:51,2015-06-02 21:53:01,2.0,0.8,230,142,1.0,N,cash,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2015,False
2,2015-06-06 06:17:34,2015-06-06 06:20:13,2.0,0.91,148,113,1.0,N,cash,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2015,False
2,2015-06-03 18:32:53,2015-06-03 18:55:25,5.0,2.52,236,229,1.0,N,cash,15.0,1.0,0.5,0.0,0.0,0.3,16.8,2015,False
1,2015-07-21 23:52:58,2015-07-21 23:57:26,1.0,1.1,33,97,1.0,N,cash,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2015,False
2,2015-07-31 15:05:10,2015-07-31 15:24:20,1.0,1.61,125,148,1.0,N,credit_card,12.5,0.0,0.5,2.66,0.0,0.3,15.96,2015,False
2,2015-07-29 20:51:42,2015-07-29 21:03:20,2.0,3.0,79,33,1.0,N,credit_card,12.0,0.5,0.5,3.32,0.0,0.3,16.62,2015,False
1,2015-07-21 15:51:38,2015-07-21 15:54:42,1.0,0.8,238,166,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2015,False
2,2015-07-21 00:12:07,2015-07-21 00:24:11,5.0,2.15,164,142,1.0,N,credit_card,10.5,0.5,0.5,2.36,0.0,0.3,14.16,2015,False
2,2015-07-11 14:22:02,2015-07-11 14:40:19,1.0,2.09,233,186,1.0,N,cash,13.0,0.0,0.5,0.0,0.0,0.3,13.8,2015,False
2,2015-07-16 20:58:59,2015-07-16 21:13:05,1.0,2.36,48,249,1.0,N,credit_card,11.5,0.5,0.5,2.56,0.0,0.3,15.36,2015,False
2,2015-07-14 11:32:25,2015-07-14 11:39:32,5.0,1.27,140,236,1.0,N,credit_card,6.5,0.0,0.5,1.46,0.0,0.3,8.76,2015,False
2,2015-07-18 11:36:00,2015-07-18 11:51:34,2.0,1.38,186,163,1.0,N,cash,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2015,False
2,2015-07-28 07:47:21,2015-07-28 07:56:01,1.0,3.16,54,13,1.0,N,credit_card,11.0,0.0,0.5,2.0,5.54,0.3,19.34,2015,False
2,2015-08-24 19:20:01,2015-08-24 19:40:38,4.0,3.55,148,256,1.0,N,cash,15.0,1.0,0.5,0.0,0.0,0.3,16.8,2015,False
2,2015-08-30 21:41:35,2015-08-30 21:44:50,4.0,0.65,186,68,1.0,N,cash,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2015,False
1,2015-08-25 09:20:58,2015-08-25 09:46:16,2.0,10.5,138,182,1.0,N,cash,31.0,0.0,0.5,0.0,5.54,0.3,37.34,2015,False
2,2015-08-01 11:50:13,2015-08-01 12:45:30,1.0,21.71,142,132,2.0,N,cash,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2015,False
2,2015-08-01 16:10:27,2015-08-01 16:22:44,1.0,2.29,151,142,1.0,N,credit_card,11.0,0.0,0.5,2.36,0.0,0.3,14.16,2015,False
1,2015-08-19 07:26:25,2015-08-19 07:34:03,1.0,1.8,13,249,1.0,N,credit_card,8.0,0.0,0.5,1.0,0.0,0.3,9.8,2015,False
1,2015-08-04 11:04:45,2015-08-04 11:22:06,1.0,2.5,162,211,1.0,N,cash,12.5,0.0,0.5,0.0,0.0,0.3,13.3,2015,False
2,2015-08-08 17:18:16,2015-08-08 17:26:00,6.0,1.91,163,236,1.0,N,cash,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2015,False
2,2015-08-07 19:53:11,2015-08-07 20:03:34,2.0,1.3,79,249,1.0,N,credit_card,8.0,1.0,0.5,1.96,0.0,0.3,11.76,2015,False
2,2015-08-17 08:01:16,2015-08-17 08:18:00,1.0,5.72,230,116,1.0,N,credit_card,19.5,0.0,0.5,0.0,0.0,0.3,20.3,2015,False
1,2015-09-28 08:57:27,2015-09-28 09:15:05,2.0,0.5,163,229,1.0,N,cash,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2015,False
1,2015-09-25 03:07:20,2015-09-25 03:22:52,1.0,4.3,144,141,1.0,N,credit_card,15.5,0.5,0.5,3.35,0.0,0.3,20.15,2015,False
1,2015-09-02 19:28:23,2015-09-02 19:37:27,1.0,1.5,162,186,1.0,N,credit_card,8.0,1.0,0.5,2.0,0.0,0.3,11.8,2015,False
2,2015-09-09 12:23:47,2015-09-09 12:28:50,6.0,0.6,90,234,1.0,N,credit_card,5.0,0.0,0.5,1.2,0.0,0.3,7.0,2015,False
2,2015-09-26 23:32:23,2015-09-26 23:44:03,1.0,2.27,114,186,1.0,N,credit_card,10.5,0.5,0.5,2.95,0.0,0.3,14.75,2015,False
2,2015-09-23 08:22:31,2015-09-23 08:30:57,1.0,1.95,229,142,1.0,N,cash,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2015,False
2,2015-09-17 22:09:11,2015-09-17 22:24:46,3.0,4.68,107,75,1.0,N,credit_card,15.5,0.5,0.5,3.36,0.0,0.3,20.16,2015,False
2,2015-09-23 22:24:19,2015-09-23 22:28:23,2.0,0.57,236,262,1.0,N,credit_card,5.0,0.5,0.5,1.58,0.0,0.3,7.88,2015,False
2,2015-09-01 09:40:12,2015-09-01 10:02:09,3.0,8.25,237,231,1.0,N,credit_card,26.0,0.0,0.5,1.0,0.0,0.3,27.8,2015,False
2,2015-09-11 18:08:19,2015-09-11 18:51:40,1.0,2.99,237,90,1.0,N,credit_card,25.5,1.0,0.5,2.0,0.0,0.3,29.3,2015,False
1,2015-10-28 05:50:51,2015-10-28 05:59:50,1.0,2.6,238,230,1.0,N,credit_card,9.5,0.0,0.5,2.0,0.0,0.3,12.3,2015,False
2,2015-10-30 23:17:39,2015-10-30 23:20:23,6.0,0.51,90,186,1.0,N,cash,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2015,False
2,2015-10-19 19:06:26,2015-10-19 19:14:07,2.0,1.9,142,151,1.0,N,cash,8.0,1.0,0.5,0.0,0.0,0.3,9.8,2015,False
2,2015-10-22 10:58:04,2015-10-22 11:02:40,5.0,1.0,141,236,1.0,N,cash,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2015,False
1,2015-10-11 01:09:10,2015-10-11 01:19:12,1.0,1.1,249,79,1.0,N,cash,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2015,False
1,2015-10-30 18:06:36,2015-10-30 18:16:16,1.0,1.0,140,236,1.0,N,cash,8.0,1.0,0.5,0.0,0.0,0.3,9.8,2015,False
2,2015-10-06 20:31:35,2015-10-06 21:03:45,6.0,12.9,246,28,1.0,N,credit_card,37.5,0.5,0.5,8.87,5.54,0.3,53.21,2015,False
2,2015-10-14 20:18:50,2015-10-14 20:27:40,1.0,1.26,233,164,1.0,N,credit_card,7.5,0.5,0.5,1.76,0.0,0.3,10.56,2015,False
1,2015-10-27 14:28:23,2015-10-27 14:34:11,1.0,0.6,234,186,1.0,N,cash,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2015,False
1,2015-10-07 09:52:17,2015-10-07 10:33:11,1.0,7.7,238,232,1.0,N,credit_card,33.0,0.0,0.5,3.0,0.0,0.3,36.8,2015,False
2,2015-11-20 22:03:48,2015-11-20 22:13:34,1.0,1.21,143,143,1.0,N,credit_card,8.0,0.5,0.5,1.5,0.0,0.3,10.8,2015,False
2,2015-11-13 12:34:54,2015-11-13 13:05:23,2.0,0.75,234,186,1.0,N,credit_card,17.5,0.0,0.5,3.66,0.0,0.3,21.96,2015,False
2,2015-11-18 08:58:58,2015-11-18 09:14:53,1.0,1.86,113,164,1.0,N,credit_card,11.5,0.0,0.5,2.46,0.0,0.3,14.76,2015,False
2,2015-11-20 19:10:19,2015-11-20 19:25:28,1.0,1.79,234,249,1.0,N,credit_card,11.0,1.0,0.5,3.0,0.0,0.3,15.8,2015,False
2,2015-11-18 20:28:44,2015-11-18 20:33:05,3.0,0.91,125,158,1.0,N,credit_card,5.5,0.5,0.5,2.04,0.0,0.3,8.84,2015,False
2,2015-11-21 17:26:41,2015-11-21 17:34:25,1.0,0.88,162,237,1.0,N,credit_card,6.5,0.0,0.5,1.3,0.0,0.3,8.6,2015,False
2,2015-11-19 05:53:44,2015-11-19 06:00:11,1.0,1.8,142,162,1.0,N,cash,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2015,False
2,2015-11-06 12:47:56,2015-11-06 12:52:47,1.0,0.98,231,125,1.0,N,credit_card,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2015,False
2,2015-11-14 04:14:11,2015-11-14 04:25:00,1.0,3.06,151,116,1.0,N,credit_card,11.5,0.5,0.5,1.0,0.0,0.3,13.8,2015,False
2,2015-11-13 06:39:27,2015-11-13 07:30:29,1.0,20.58,132,162,2.0,N,credit_card,52.0,0.0,0.5,14.58,5.54,0.3,72.92,2015,False
2,2015-12-01 08:33:31,2015-12-01 08:53:13,2.0,4.05,33,13,1.0,N,credit_card,17.0,0.0,0.5,2.67,0.0,0.3,20.47,2015,False
2,2015-12-01 00:41:36,2015-12-01 01:05:21,1.0,7.42,79,71,1.0,N,credit_card,24.0,0.5,0.5,0.0,0.0,0.3,25.3,2015,False
1,2015-12-11 14:13:49,2015-12-11 14:27:56,1.0,1.3,142,161,1.0,N,credit_card,10.0,0.0,0.5,1.0,0.0,0.3,11.8,2015,False
1,2015-12-25 12:11:23,2015-12-25 12:14:58,4.0,0.7,164,170,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2015,False
2,2015-12-08 12:37:14,2015-12-08 12:51:32,5.0,2.46,263,48,1.0,N,credit_card,11.5,0.0,0.5,1.3,0.0,0.3,13.6,2015,False
1,2015-12-22 22:50:54,2015-12-22 22:52:29,1.0,0.4,163,50,1.0,N,credit_card,3.5,0.5,0.5,1.0,0.0,0.3,5.8,2015,False
2,2015-12-07 21:19:22,2015-12-07 21:27:11,2.0,1.16,162,48,1.0,N,credit_card,7.0,0.5,0.5,1.66,0.0,0.3,9.96,2015,False
1,2015-12-30 16:06:04,2015-12-30 16:34:55,1.0,4.1,237,114,1.0,N,credit_card,20.0,1.0,0.5,4.35,0.0,0.3,26.15,2015,False
2,2015-12-29 13:07:15,2015-12-29 13:13:45,1.0,1.76,90,231,1.0,N,credit_card,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2015,False
1,2015-12-04 06:29:44,2015-12-04 06:36:55,1.0,1.9,189,181,1.0,N,credit_card,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2015,False
2,2016-01-04 08:39:00,2016-01-04 08:41:36,1.0,0.34,163,163,1.0,N,cash,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2016,False
2,2016-01-27 21:20:13,2016-01-27 21:26:05,1.0,0.64,4,79,1.0,N,cash,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2016,False
1,2016-01-12 14:37:17,2016-01-12 14:45:50,1.0,2.0,79,233,1.0,N,credit_card,9.0,0.0,0.5,1.0,0.0,0.3,10.8,2016,False
1,2016-01-09 05:40:41,2016-01-09 06:01:02,1.0,16.0,233,132,2.0,N,credit_card,52.0,0.0,0.5,11.65,5.54,0.3,69.99,2016,False
1,2016-01-31 00:22:23,2016-01-31 00:28:01,2.0,0.9,107,186,1.0,N,credit_card,5.5,0.5,0.5,1.35,0.0,0.3,8.15,2016,False
2,2016-01-16 23:42:11,2016-01-16 23:47:57,1.0,1.32,161,237,1.0,N,cash,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2016,False
2,2016-01-27 00:05:41,2016-01-27 00:11:20,3.0,1.83,162,262,1.0,N,credit_card,7.0,0.5,0.5,2.08,0.0,0.3,10.38,2016,False
2,2016-01-25 21:53:00,2016-01-25 22:00:32,1.0,1.17,107,68,1.0,N,credit_card,6.5,0.5,0.5,1.0,0.0,0.3,8.8,2016,False
1,2016-01-31 13:18:54,2016-01-31 13:38:08,1.0,2.3,246,161,1.0,N,cash,13.0,0.0,0.5,0.0,0.0,0.3,13.8,2016,False
2,2016-01-18 23:41:54,2016-01-18 23:43:04,2.0,0.0,7,7,5.0,N,cash,21.3,0.0,0.5,0.0,0.0,0.3,22.1,2016,False
2,2016-02-23 20:54:58,2016-02-23 20:57:02,6.0,0.34,142,142,1.0,N,credit_card,3.5,0.5,0.5,0.96,0.0,0.3,5.76,2016,False
1,2016-02-29 19:10:43,2016-02-29 19:12:27,2.0,0.4,264,264,1.0,N,credit_card,3.5,1.0,0.5,1.05,0.0,0.3,6.35,2016,False
2,2016-02-16 09:08:49,2016-02-16 09:27:45,1.0,2.59,113,162,1.0,N,credit_card,14.0,0.0,0.5,2.2,0.0,0.3,17.0,2016,False
1,2016-02-13 08:05:54,2016-02-13 08:12:04,1.0,1.6,262,75,1.0,N,credit_card,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2016,False
2,2016-02-12 12:22:09,2016-02-12 12:30:30,1.0,0.49,68,100,1.0,N,credit_card,6.5,0.0,0.5,1.46,0.0,0.3,8.76,2016,False
1,2016-02-26 23:39:54,2016-02-27 00:08:13,1.0,21.7,132,66,1.0,N,credit_card,56.5,0.5,0.5,14.45,0.0,0.3,72.25,2016,False
1,2016-02-12 11:34:22,2016-02-12 12:02:35,1.0,2.8,239,162,1.0,N,credit_card,18.0,0.0,0.5,1.0,0.0,0.3,19.8,2016,False
2,2016-02-23 20:06:16,2016-02-23 20:28:26,1.0,4.41,249,231,1.0,N,credit_card,18.0,0.5,0.5,3.86,0.0,0.3,23.16,2016,False
1,2016-02-17 15:38:11,2016-02-17 16:22:11,1.0,16.8,164,132,2.0,N,credit_card,52.0,0.0,0.5,8.0,5.54,0.3,66.34,2016,False
2,2016-02-17 17:59:59,2016-02-17 18:11:41,1.0,2.58,43,143,1.0,N,cash,10.5,1.0,0.5,0.0,0.0,0.3,12.3,2016,False
2,2016-03-18 11:34:27,2016-03-19 00:00:00,5.0,17.4,132,100,2.0,N,cash,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2016,False
2,2016-03-13 10:46:04,2016-03-13 10:52:15,2.0,0.72,140,237,1.0,N,credit_card,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2016,False
1,2016-03-12 18:10:30,2016-03-12 18:12:55,1.0,0.4,142,142,1.0,N,cash,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2016,False
1,2016-03-29 13:01:22,2016-03-29 13:12:51,1.0,1.4,262,237,1.0,N,credit_card,9.0,0.0,0.5,1.2,0.0,0.3,11.0,2016,False
1,2016-03-27 03:06:03,2016-03-27 03:10:29,1.0,0.6,79,114,1.0,N,credit_card,5.0,0.5,0.5,1.25,0.0,0.3,7.55,2016,False
2,2016-03-28 23:31:51,2016-03-28 23:35:25,5.0,0.7,244,244,1.0,N,cash,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2016,False
2,2016-03-18 20:53:44,2016-03-18 21:25:18,1.0,9.56,141,181,1.0,N,credit_card,31.0,0.5,0.5,1.5,0.0,0.3,33.8,2016,False
2,2016-03-03 15:39:27,2016-03-03 15:40:39,1.0,0.27,107,137,1.0,N,credit_card,3.0,1.0,0.5,0.96,0.0,0.3,5.76,2016,False
2,2016-03-28 07:36:20,2016-03-28 07:48:08,1.0,3.19,107,141,1.0,N,credit_card,11.5,0.0,0.5,2.46,0.0,0.3,14.76,2016,False
2,2016-03-19 00:59:47,2016-03-19 01:05:41,1.0,0.88,113,144,1.0,N,credit_card,6.0,0.5,0.5,5.5,0.0,0.3,12.8,2016,False
2,2016-04-01 19:28:37,2016-04-01 19:52:38,2.0,3.27,163,249,1.0,N,cash,16.5,1.0,0.5,0.0,0.0,0.3,18.3,2016,False
2,2016-04-08 16:03:19,2016-04-08 16:25:48,1.0,4.04,230,151,1.0,N,cash,16.5,1.0,0.5,0.0,0.0,0.3,18.3,2016,False
1,2016-04-04 22:17:53,2016-04-04 22:41:06,1.0,6.7,162,49,1.0,N,credit_card,23.5,0.5,0.5,4.95,0.0,0.3,29.75,2016,False
2,2016-04-02 20:00:35,2016-04-02 20:39:57,1.0,14.49,125,22,1.0,N,cash,44.0,0.0,0.5,0.0,0.0,0.3,44.8,2016,False
1,2016-04-18 19:52:10,2016-04-18 20:13:50,1.0,12.2,138,231,1.0,N,credit_card,34.0,1.0,0.5,8.95,0.0,0.3,44.75,2016,False
2,2016-04-12 09:25:32,2016-04-12 10:07:58,1.0,3.26,186,164,1.0,N,credit_card,25.0,0.0,0.5,10.0,0.0,0.3,35.8,2016,False
2,2016-04-22 20:55:40,2016-04-22 21:01:44,1.0,0.96,163,229,1.0,N,cash,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2016,False
1,2016-04-08 14:50:00,2016-04-08 14:53:27,1.0,0.4,237,237,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2016,False
2,2016-04-05 23:22:45,2016-04-05 23:33:47,1.0,2.01,249,90,1.0,N,credit_card,10.0,0.5,0.5,1.0,0.0,0.3,12.3,2016,False
2,2016-04-20 12:08:17,2016-04-20 12:11:03,1.0,0.65,43,239,1.0,N,credit_card,4.5,0.0,0.5,1.06,0.0,0.3,6.36,2016,False
1,2016-05-28 08:35:16,2016-05-28 08:41:33,1.0,1.1,236,75,1.0,N,cash,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016,False
1,2016-05-02 14:48:46,2016-05-02 14:52:54,1.0,0.6,68,186,1.0,N,credit_card,4.5,0.0,0.5,1.55,0.0,0.3,6.85,2016,False
2,2016-05-13 16:21:51,2016-05-13 16:33:38,6.0,1.59,141,75,1.0,N,cash,9.0,1.0,0.5,0.0,0.0,0.3,10.8,2016,False
2,2016-05-11 11:25:43,2016-05-11 11:37:57,1.0,1.36,234,246,1.0,N,credit_card,9.0,0.0,0.5,2.45,0.0,0.3,12.25,2016,False
2,2016-05-28 12:21:13,2016-05-28 12:37:33,1.0,1.69,162,186,1.0,N,cash,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2016,False
2,2016-05-25 13:40:31,2016-05-25 13:55:21,1.0,2.96,236,48,1.0,N,credit_card,12.5,0.0,0.5,3.99,0.0,0.3,17.29,2016,False
1,2016-05-27 17:27:40,2016-05-27 18:07:31,2.0,1.5,158,144,1.0,N,credit_card,23.0,1.0,0.5,4.0,0.0,0.3,28.8,2016,False
2,2016-05-17 07:40:27,2016-05-17 07:49:42,1.0,1.11,170,107,1.0,N,credit_card,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2016,False
1,2016-05-06 07:59:23,2016-05-06 08:13:36,1.0,1.5,162,170,1.0,N,credit_card,10.0,0.0,0.5,2.15,0.0,0.3,12.95,2016,False
1,2016-05-17 18:45:36,2016-05-17 18:45:36,1.0,0.0,234,264,1.0,N,cash,2.5,1.0,0.5,0.0,0.0,0.3,4.3,2016,False
2,2016-06-04 18:01:49,2016-06-04 18:16:20,1.0,2.85,43,236,1.0,N,credit_card,12.5,0.0,0.5,1.5,0.0,0.3,14.8,2016,False
2,2016-06-10 00:21:15,2016-06-10 00:29:08,1.0,1.86,161,239,1.0,N,credit_card,8.0,0.5,0.5,2.32,0.0,0.3,11.62,2016,False
1,2016-06-04 22:41:46,2016-06-04 22:45:24,1.0,0.6,170,107,1.0,N,credit_card,4.5,0.5,0.5,1.0,0.0,0.3,6.8,2016,False
2,2016-06-17 05:01:55,2016-06-17 05:21:40,1.0,11.2,114,138,1.0,N,credit_card,32.0,0.5,0.5,6.66,0.0,0.3,39.96,2016,False
1,2016-06-22 12:41:44,2016-06-22 12:58:26,1.0,1.2,186,90,1.0,N,cash,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2016,False
1,2016-06-13 05:47:45,2016-06-13 05:52:45,1.0,1.2,164,230,1.0,N,credit_card,6.0,0.5,0.5,1.1,0.0,0.3,8.4,2016,False
2,2016-06-16 18:03:41,2016-06-16 18:08:57,1.0,1.1,141,263,1.0,N,credit_card,6.0,1.0,0.5,1.95,0.0,0.3,9.75,2016,False
1,2016-06-02 19:40:57,2016-06-02 19:56:11,1.0,0.9,161,100,1.0,N,credit_card,10.0,1.0,0.5,2.35,0.0,0.3,14.15,2016,False
1,2016-06-06 18:19:33,2016-06-06 19:01:05,1.0,3.4,170,239,1.0,N,cash,25.5,1.0,0.5,0.0,0.0,0.3,27.3,2016,False
1,2016-06-03 18:47:51,2016-06-03 19:02:34,1.0,2.2,233,263,1.0,N,credit_card,11.5,1.0,0.5,0.7,0.0,0.3,14.0,2016,False
1,2016-07-18 23:15:35,2016-07-18 23:20:12,1.0,1.4,261,231,1.0,N,credit_card,6.5,0.5,0.5,1.0,0.0,0.3,8.8,2016,False
2,2016-07-08 14:24:03,2016-07-08 14:49:06,2.0,1.73,144,234,1.0,N,credit_card,15.5,0.0,0.5,3.26,0.0,0.3,19.56,2016,False
1,2016-07-05 20:22:11,2016-07-05 20:33:55,1.0,2.7,161,114,1.0,N,credit_card,10.5,0.5,0.5,2.35,0.0,0.3,14.15,2016,False
2,2016-07-19 14:23:06,2016-07-19 14:43:42,1.0,3.65,170,13,1.0,N,credit_card,16.0,0.0,0.5,0.0,0.0,0.3,16.8,2016,False
